iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,weighted_p90_access_restore_l025_sa_init,1.25,4949.902515122518,2953565.2869222197,0.1953840248488754,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (10, 11), (17, 10), (18, 20), (21, 24), (18, 16)]
1,weighted_p90_access_restore_l025_sa_it0000,1.2527730444123442,4963.6288146337265,2953565.2869222197,0.1953840248488754,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (10, 11), (18, 16), (18, 20), (21, 24), (17, 10)]
2,weighted_p90_access_restore_l025_sa_it0001,1.2529548798706995,4964.528882426378,2950981.536832454,0.19528594123487397,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (18, 16), (10, 11), (18, 20), (21, 24), (17, 10)]
3,weighted_p90_access_restore_l025_sa_it0002,1.2530163336756486,4964.8330727700595,2951822.3691253043,0.19531789219790174,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (18, 20), (18, 16), (10, 11), (7, 18), (21, 24), (17, 10)]
4,weighted_p90_access_restore_l025_sa_it0003,1.2621324274479304,5009.9568482615705,2924206.1741807,0.19424773866403489,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (7, 18), (21, 24), (17, 10)]
5,weighted_p90_access_restore_l025_sa_it0004,1.262159934017686,5010.0930031003845,2924206.1741807,0.19424773866403489,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (21, 24), (7, 18), (17, 10)]
6,weighted_p90_access_restore_l025_sa_it0005,1.3864251575399331,5524.599859003769,3303977.068985636,0.1879668401443404,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (21, 24), (7, 18), (17, 10)]
7,weighted_p90_access_restore_l025_sa_it0006,1.3885335481140633,5535.036186809517,3277341.9053636794,0.1871194780050327,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (21, 24), (10, 11), (7, 18), (17, 10)]
8,weighted_p90_access_restore_l025_sa_it0007,1.3800067843357298,5492.829537337288,3341151.813139849,0.18912357670732205,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (10, 11), (21, 24), (18, 16), (7, 18), (17, 10)]
9,weighted_p90_access_restore_l025_sa_it0008,1.387333448737104,5540.418219704274,3296541.9797649733,0.19035381848879096,5743.8706729999985,5723.8706729999985,[8, 20, 6, 17, 7, 32, 29, 1, 30, 3, 25, 18, 26, 21, (18, 20), (14, 15), (10, 11), (21, 24), (18, 16), (7, 18), (17, 10)]
10,weighted_p90_access_restore_l025_sa_it0009,1.387761324148344,5542.536161278529,3296541.9797649733,0.19035381848879096,5743.8706729999985,5723.8706729999985,[8, 20, 6, 17, 7, 32, 29, 1, 30, 3, 25, 18, 26, 21, (18, 16), (14, 15), (10, 11), (21, 24), (18, 20), (7, 18), (17, 10)]
11,weighted_p90_access_restore_l025_sa_it0010,1.3027572638970906,5213.359618207227,2650777.3046504343,0.21102132539465113,5348.752243999999,5328.752243999999,[8, 20, 6, 17, 7, 32, 18, 1, 30, 3, 25, 29, 26, 21, (18, 16), (14, 15), (10, 11), (21, 24), (18, 20), (7, 18), (17, 10)]
12,weighted_p90_access_restore_l025_sa_it0011,0.9496689286399522,3856.619949496528,1073394.6816942187,0.18684162414145478,3661.837832,3641.837832,[8, 20, 6, 17, 7, 32, 18, 3, 30, 1, 25, 29, 26, 21, (18, 16), (14, 15), (10, 11), (21, 24), (18, 20), (7, 18), (17, 10)]
13,weighted_p90_access_restore_l025_sa_it0012,0.9441066692723847,3829.0873078632426,1074288.7451383537,0.18693760387442038,3661.837832,3641.837832,[8, 20, 6, 17, 7, 32, 18, 3, 30, 1, 25, 29, 26, 21, (18, 16), (7, 18), (10, 11), (21, 24), (18, 20), (14, 15), (17, 10)]
14,weighted_p90_access_restore_l025_sa_it0013,0.945835095940361,3837.642851374262,1067351.4290690245,0.1862221159064119,3661.837832,3641.837832,[8, 20, 6, 17, 7, 32, 18, 3, 30, 1, 25, 29, 26, 21, (14, 15), (7, 18), (10, 11), (21, 24), (18, 20), (18, 16), (17, 10)]
15,weighted_p90_access_restore_l025_sa_it0014,0.945670529568071,3836.8278879076274,987801.3628262739,0.15632818166030527,3661.839454,3641.839454,[8, 20, 6, 26, 7, 32, 18, 3, 30, 1, 25, 29, 17, 21, (14, 15), (7, 18), (10, 11), (21, 24), (18, 20), (18, 16), (17, 10)]
16,weighted_p90_access_restore_l025_sa_it0015,0.932064113710815,3735.1132434738643,1051305.7768028982,0.190222471947735,4029.0960139999997,3790.094013,[8, 20, 6, 26, 7, 32, 18, 3, 17, 1, 25, 29, 30, 21, (14, 15), (7, 18), (10, 11), (21, 24), (18, 20), (18, 16), (17, 10)]
17,weighted_p90_access_restore_l025_sa_it0016,0.9302833064976368,3726.298421370406,1055262.5577036429,0.19063899735360224,4029.0960139999997,3790.094013,[8, 20, 6, 26, 7, 32, 18, 3, 17, 1, 25, 29, 30, 21, (17, 10), (7, 18), (10, 11), (21, 24), (18, 20), (18, 16), (14, 15)]
18,weighted_p90_access_restore_l025_sa_it0017,0.9320777102161815,3735.180544849975,1041003.7079737283,0.18910951762081374,4029.0960139999997,3790.094013,[8, 20, 6, 26, 7, 32, 18, 3, 17, 1, 25, 29, 30, 21, (17, 10), (7, 18), (10, 11), (18, 20), (21, 24), (18, 16), (14, 15)]
19,weighted_p90_access_restore_l025_sa_it0018,0.9325474166045962,3737.505545683358,1043989.6218401827,0.18943651346181634,4029.0960139999997,3790.094013,[8, 20, 6, 26, 7, 32, 18, 3, 17, 1, 25, 29, 30, 21, (18, 16), (7, 18), (10, 11), (18, 20), (21, 24), (17, 10), (14, 15)]
20,weighted_p90_access_restore_l025_sa_it0019,1.1964641558581568,4894.627113770286,2143206.1248082477,0.18442907884876014,5172.531916,4433.94971,[8, 20, 6, 26, 7, 32, 18, 3, 17, 30, 25, 29, 1, 21, (18, 16), (7, 18), (10, 11), (18, 20), (21, 24), (17, 10), (14, 15)]
21,weighted_p90_access_restore_l025_sa_it0020,1.1962462869386137,4893.5486838574725,2143206.1248082477,0.18442907884876014,5172.531916,4433.94971,[8, 20, 6, 26, 7, 32, 18, 3, 17, 30, 25, 29, 1, 21, (18, 20), (7, 18), (10, 11), (18, 16), (21, 24), (17, 10), (14, 15)]
22,weighted_p90_access_restore_l025_sa_it0021,1.1991582052369674,4907.962395566325,2139690.800754925,0.18424020955303155,5172.531916,4433.94971,[8, 20, 6, 26, 7, 32, 18, 3, 17, 30, 25, 29, 1, 21, (18, 20), (7, 18), (21, 24), (18, 16), (10, 11), (17, 10), (14, 15)]
23,weighted_p90_access_restore_l025_sa_it0022,1.2923026373941073,5294.9889662192245,2265997.019168027,0.17462681071834596,5491.9100929999995,4753.3278869999995,[8, 20, 26, 6, 7, 32, 18, 3, 17, 30, 25, 29, 1, 21, (18, 20), (7, 18), (21, 24), (18, 16), (10, 11), (17, 10), (14, 15)]
24,weighted_p90_access_restore_l025_sa_it0023,1.2893986802683854,5280.614661538806,2265997.019168027,0.17462681071834596,5491.9100929999995,4753.3278869999995,[8, 20, 26, 6, 7, 32, 18, 3, 17, 30, 25, 29, 1, 21, (18, 16), (7, 18), (21, 24), (18, 20), (10, 11), (17, 10), (14, 15)]
25,weighted_p90_access_restore_l025_sa_it0024,1.133688149826229,4515.4759308320545,2141642.7014743756,0.22174614311242746,5465.389598,4729.111274999999,[8, 20, 26, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (18, 16), (7, 18), (21, 24), (18, 20), (10, 11), (17, 10), (14, 15)]
26,weighted_p90_access_restore_l025_sa_it0025,1.1484620618840728,4573.989862867986,2160934.052916476,0.21880641105252474,5528.4439569999995,4792.165634,[26, 20, 8, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (18, 16), (7, 18), (21, 24), (18, 20), (10, 11), (17, 10), (14, 15)]
27,weighted_p90_access_restore_l025_sa_it0026,1.1496963852429545,4580.099643166589,2160934.052916476,0.21880641105252474,5528.4439569999995,4792.165634,[26, 20, 8, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (18, 16), (7, 18), (21, 24), (18, 20), (10, 11), (14, 15), (17, 10)]
28,weighted_p90_access_restore_l025_sa_it0027,1.2885946895127023,5148.526666215137,3034453.680133997,0.20300196386983593,5306.014566,5306.014566,[26, 20, 8, 21, 7, 32, 18, 3, 17, 30, 1, 29, 25, 6, (18, 16), (7, 18), (21, 24), (18, 20), (10, 11), (14, 15), (17, 10)]
29,weighted_p90_access_restore_l025_sa_it0028,1.1484212295678407,4573.787746883169,2160934.052916476,0.21880641105252474,5528.4439569999995,4792.165634,[26, 20, 8, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (18, 16), (7, 18), (10, 11), (18, 20), (21, 24), (14, 15), (17, 10)]
30,weighted_p90_access_restore_l025_sa_it0029,1.1462722826872647,4563.150669314142,2160934.052916476,0.21880641105252474,5528.4439569999995,4792.165634,[26, 20, 8, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (18, 16), (7, 18), (10, 11), (14, 15), (21, 24), (18, 20), (17, 10)]
31,weighted_p90_access_restore_l025_sa_it0030,1.1263746412186584,4464.659283763682,2160934.052916476,0.21880641105252474,5528.4439569999995,4792.165634,[26, 20, 8, 6, 7, 32, 18, 3, 17, 30, 1, 29, 25, 21, (10, 11), (7, 18), (18, 16), (14, 15), (21, 24), (18, 20), (17, 10)]
32,weighted_p90_access_restore_l025_sa_it0031,1.1204425210624593,4443.013206892031,2118661.2769767637,0.21786851601681922,5495.1497039999995,4758.871381,[26, 20, 8, 6, 7, 32, 18, 30, 17, 3, 1, 29, 25, 21, (10, 11), (7, 18), (18, 16), (14, 15), (21, 24), (18, 20), (17, 10)]
33,weighted_p90_access_restore_l025_sa_it0032,1.1191673010899865,4436.700992342953,2118661.2769767637,0.21786851601681922,5495.1497039999995,4758.871381,[26, 20, 8, 6, 7, 32, 18, 30, 17, 3, 1, 29, 25, 21, (10, 11), (17, 10), (18, 16), (14, 15), (21, 24), (18, 20), (7, 18)]
34,weighted_p90_access_restore_l025_sa_it0033,0.9628855656071926,3974.9563677919064,1036997.9559533199,0.16882904484490746,4149.828006,3413.549683,[29, 20, 8, 6, 7, 32, 18, 30, 17, 3, 1, 26, 25, 21, (10, 11), (17, 10), (18, 16), (14, 15), (21, 24), (18, 20), (7, 18)]
35,weighted_p90_access_restore_l025_sa_it0034,0.9944779498221639,4131.335589876309,1036997.9559533199,0.16882904484490746,4149.828006,3413.549683,[29, 20, 8, 6, 7, 32, 18, 30, 17, 3, 1, 26, 25, 21, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
36,weighted_p90_access_restore_l025_sa_it0035,0.9751293273712985,4052.692363227111,1000205.1670234179,0.1703794030924055,4075.923072,3339.644749,[29, 20, 8, 6, 7, 18, 32, 30, 17, 3, 1, 26, 25, 21, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
37,weighted_p90_access_restore_l025_sa_it0036,1.280605464326218,5347.454710967229,1703855.9635114323,0.15965845151785674,5421.24477,4277.187045000001,[29, 25, 8, 6, 7, 18, 32, 30, 17, 3, 1, 26, 20, 21, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
38,weighted_p90_access_restore_l025_sa_it0037,1.3706045796822468,5721.1944006023705,1860297.3644692202,0.154009980232513,5730.777348,4586.719623,[3, 25, 8, 6, 7, 18, 32, 30, 17, 29, 1, 26, 20, 21, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
39,weighted_p90_access_restore_l025_sa_it0038,0.9145123630027792,3817.4360473063903,1071622.648820306,0.1881236861873954,4204.177019,3060.119294,[25, 3, 8, 6, 7, 18, 32, 30, 17, 29, 1, 26, 20, 21, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
40,weighted_p90_access_restore_l025_sa_it0039,0.9865907714161886,3940.517741294221,1217052.398140015,0.19593618355418707,4068.3484739999994,4068.3484739999994,[25, 3, 8, 6, 7, 18, 32, 30, 17, 21, 1, 26, 20, 29, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
41,weighted_p90_access_restore_l025_sa_it0040,1.0063262591537543,4025.216023938544,1216172.246130789,0.1918903061235775,4124.392086,4124.392086,[25, 18, 8, 6, 7, 3, 32, 30, 17, 21, 1, 26, 20, 29, (18, 20), (17, 10), (18, 16), (14, 15), (21, 24), (10, 11), (7, 18)]
